Gene_Symbol,log2FC,P_Value,Adjusted_P_Value,Regulation
OCR1,0.566863354037267,0.0284899054403019,0.999355303675449,Upregulated
SLC16A9,0.80791925465839,0.0286295707952224,0.999355303675449,Upregulated
TRIM29,-0.72972049689441,0.0286906428194865,0.999355303675449,Downregulated
S100A16,-0.619503105590061,0.0289964466197827,0.999355303675449,Downregulated
LMO3,1.22512422360249,0.0303171963080524,0.999355303675449,Upregulated
NAPSA,1.10354037267081,0.0311146116470179,0.999355303675449,Upregulated
ASRGL1,0.506428571428572,0.0316358539736137,0.999355303675449,Upregulated
HEY1,-0.522639751552795,0.0318875251111982,0.999355303675449,Downregulated
RN7SL19P,0.516118012422361,0.032109993349837,0.999355303675449,Upregulated
SPINT4,0.539503105590061,0.0327007009611324,0.999355303675449,Upregulated
XPR1,0.548602484472049,0.0328874930133006,0.999355303675449,Upregulated
FBXO16,0.571863354037268,0.0330445306324096,0.999355303675449,Upregulated
RGS2,0.603229813664596,0.0334338405539171,0.999355303675449,Upregulated
FST,-0.921490683229814,0.033487635596574,0.999355303675449,Downregulated
NDNF,0.982919254658386,0.0347458173858165,0.999355303675449,Upregulated
SLC1A1,0.502795031055901,0.035293114719153,0.999355303675449,Upregulated
PRRG4,0.601645962732919,0.0355567592078118,0.999355303675449,Upregulated
SMC1B,0.987173913043478,0.0359322649957154,0.999355303675449,Upregulated
GLB1L3,0.549875776397516,0.0361402759961527,0.999355303675449,Upregulated
PIP,1.00080745341615,0.0374905846975541,0.999355303675449,Upregulated
GPC6,-0.669285714285714,0.0377441741406743,0.999355303675449,Downregulated
SLCO1B3,-1.31608695652174,0.0381724213214153,0.999355303675449,Downregulated
GPC3,0.718913043478261,0.0387790538011047,0.999355303675449,Upregulated
MPZL2,0.580186335403726,0.0388165406086917,0.999355303675449,Upregulated
AHCYL2,0.621024844720493,0.0391231394756602,0.999355303675449,Upregulated
ST3GAL5,0.602670807453416,0.0395325600526837,0.999355303675449,Upregulated
MPP7,0.572204968944102,0.0398867173323573,0.999355303675449,Upregulated
SC5D,0.65950310559006,0.0404322093380934,0.999355303675449,Upregulated
SLC27A2,0.866397515527951,0.0405831095875554,0.999355303675449,Upregulated
DNAH5,0.673074534161492,0.0407910180607765,0.999355303675449,Upregulated
SCIN,0.665496894409938,0.0408195307242243,0.999355303675449,Upregulated
DNAH11,0.733012422360249,0.0413761062425494,0.999355303675449,Upregulated
EHF,0.938043478260869,0.043848767276623,0.999355303675449,Upregulated
CTSG,0.560590062111803,0.0443913088960804,0.999355303675449,Upregulated
JAG1,-0.533850931677014,0.0445598916341197,0.999355303675449,Downregulated
SRGAP1,-0.538291925465841,0.0447135633922312,0.999355303675449,Downregulated
RBP1,-0.577236024844721,0.0448885411128655,0.999355303675449,Downregulated
DEFA1B,0.546770186335405,0.0449558704700508,0.999355303675449,Upregulated
AMY2A,0.729813664596275,0.0453806119861728,0.999355303675449,Upregulated
SERPINB5,-1.10888198757764,0.0459656498608934,0.999355303675449,Downregulated
AMACR,0.541273291925465,0.0467243700107872,0.999355303675449,Upregulated
MUC21,0.551149068322982,0.04733649970171,0.999355303675449,Upregulated
ANKRD20A11P,0.521677018633541,0.0475895448410428,0.999355303675449,Upregulated
ERP27,0.612950310559002,0.0476516174701972,0.999355303675449,Upregulated
KITLG,0.620403726708073,0.0477825658936328,0.999355303675449,Upregulated
CXCL17,0.982329192546583,0.0485785325802713,0.999355303675449,Upregulated
FERMT1,-0.646863354037264,0.0496388167304287,0.999355303675449,Downregulated
